comercializador,nome,tipo,segmento,faturacao,pagamento,opcao_horaria_e_ciclo,potencia_kva,preco_potencia_dia,formula_calculo,tar_incluida_energia,tar_incluida_potencia,financiamento_tse_incluido,desconto_fatura_mes,desconto_meses_limite,site_adesao,notas
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,2.3,0.1416,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,3.45,0.1989,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,4.6,0.2562,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,5.75,0.3135,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,6.9,0.3707,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,10.35,0.5425,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,13.8,0.7143,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,17.25,0.8862,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Diário,20.7,1.058,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.3519,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,34.5,1.6831,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,41.4,2.0143,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,1.15,0.0844,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,2.3,0.1416,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,3.45,0.1989,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,4.6,0.2562,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,5.75,0.3135,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,6.9,0.3707,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,10.35,0.5425,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,13.8,0.7143,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,17.25,0.8862,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário - Ciclo Semanal,20.7,1.058,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.3519,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,1.6831,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Luzigás,LUZiGÁS - Super Lig Index,Indexado Média,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.0143,(OMIE/1000+Luzigas_D_K+ Luzigas_CGS)*PERDAS,False,True,False,,,https://www.luzigas.pt/eletricidade-adesao-online/,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,1.15,0.15,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,2.3,0.2,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.27,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.38,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.47,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.55,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,0.65,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,0.8,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,0.99,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,1.15,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,1.15,0.15,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,2.3,0.2,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.27,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.38,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.47,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,6.9,0.55,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,10.35,0.65,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,13.8,0.8,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,17.25,0.99,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,20.7,1.15,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,1.15,0.15,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,2.3,0.2,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,3.45,0.27,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,4.6,0.38,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,5.75,0.47,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,6.9,0.55,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,10.35,0.65,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,13.8,0.8,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,17.25,0.99,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,20.7,1.15,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,27.6,1.5,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,34.5,2.0,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Diário,41.4,2.5,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.5,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,2.0,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Meo Energia,Meo Energia - Tarifa Variável,Indexado quarto-horário,Doméstico e Não Doméstico,Fatura eletrónica,Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.5,(OMIE/1000+Meo_K)*PERDAS*Perfil_BTN,False,True,True,,,https://www.meoenergia.pt/eletricidade/tarifa-variavel,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,1.15,0.1573,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,2.3,0.2145,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,3.45,0.2518,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,4.6,0.2791,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,5.75,0.3464,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,6.9,0.3936,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,10.35,0.5954,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,13.8,0.7672,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,17.25,0.9791,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Plenitude,Plenitude - Tendência,Indexado quarto-horário,Doméstico e Não Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,20.7,1.1509,((OMIE/1000+Plenitude_CGS+Plenitude_GDOs)*PERDAS+Plenitude_Fee)*Perfil_BTN,False,True,True,,,https://eniplenitude.pt/eletricidade/tendencia/,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,1.15,0.2823,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,2.3,0.3395,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,3.45,0.3968,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,4.6,0.4041,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,5.75,0.4614,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,6.9,0.5186,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,10.35,0.6904,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
Repsol,Repsol - Leve Sem Mais,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,13.8,0.8622,(OMIE/1000*PERDAS*REPSOL_FA+ REPSOL_Q_Tarifa)*Perfil_BTN,False,True,False,,,https://repsol.pt/formulario-online/inicio?producto=tarifaindexada,
